"date","page","query","clicks","impressions","ctr","position"
2017-01-31,"http://digi-women.com/team-member/three-thought-bubbles/","three thought bubbles",0,2,0,4
2017-02-05,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","oh snap sweden",0,4,0,2
2017-03-01,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,2,0,7
2017-01-12,"http://digi-women.com/team-member/sarah-kavanagh-sketch-ie/","kavanagh sketch",0,1,0,13
2017-03-01,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,1,0,6
2016-12-20,"http://digi-women.com/tech-women-speaking-at-the-swipe-summit/","swipe summit",0,1,0,9
2017-03-12,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,1,0,3
2016-12-29,"http://digi-women.com/team-member/liz-lennon-site-design-in-one-day/","liz lennon",0,2,0,4.5
2017-01-22,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs dublin",0,1,0,37
2016-12-20,"http://digi-women.com/team-member/liz-lennon-site-design-in-one-day/","liz lennon",0,1,0,7
2016-12-13,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,3,0,2.66666666666667
2017-01-22,"http://digi-women.com/digiwomen-talk-time-at-the-wearehere-unconference/","talktime digi",0,1,0,9
2017-02-01,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","yvolution dublin",0,1,0,49
2017-01-26,"http://digi-women.com/author/admin/","pauline sargent",0,2,0,9
2016-12-18,"http://digi-women.com/team-member/jessica-maybury-elucidate/","jessica maybury",0,2,0,1.5
2016-12-16,"http://digi-women.com/team-member/aisling-foley-marketing/","foley marketing",0,1,0,40
2017-01-12,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs students",0,1,0,30
2017-01-04,"http://digi-women.com/team-member/aisling-foley-marketing-2/","foley marketing",0,1,0,36
2017-03-01,"http://digi-women.com/women-technology-groups-ireland-meet/","technology groups",0,1,0,41
2017-03-07,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","swipe summit",0,1,0,7
2017-03-02,"http://digi-women.com/ndrc-female-founders/","ndrc female founders",0,1,0,13
2016-12-19,"http://digi-women.com/","digi facebook",0,1,0,12
2017-02-26,"http://digi-women.com/events/2017/02/women-data-science-wids-2017-rutgers-university/","women in data science rutgers",0,1,0,6
2017-02-22,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,1,0,3
2017-02-21,"http://digi-women.com/two-females-15-males-gender-balance-failure/","female digital marketing speakers",0,1,0,36
2017-01-13,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,3,0,42.3333333333333
2017-02-08,"http://digi-women.com/startup-dublin-is-stronger-together/","niamh@startupdublin.com",0,2,0,9
2017-03-05,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach",0,1,0,48
2017-01-10,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","the carousel format facebook help",0,3,0,144.666666666667
2016-12-31,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,1,0,6
2016-12-15,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","female technology speaker",0,1,0,80
2017-01-12,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,4,0,4.25
2017-02-14,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,2,0,39
2017-01-27,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach",0,1,0,51
2016-12-22,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","digital hub development agency",0,1,0,26
2017-01-20,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","taking a swipe",0,2,0,9
2017-02-27,"http://digi-women.com/startup-dublin-is-stronger-together/","niamh@startupdublin.com",0,2,0,9
2017-02-15,"http://digi-women.com/startup-weekend-21-23-nov-2014/","logo startup weekend",0,1,0,1
2016-12-16,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,5,0,2.2
2017-01-24,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,5,0,2.4
2017-01-03,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","taking a swipe",0,1,0,6
2017-02-25,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","two for one",0,1,0,326
2017-03-06,"http://digi-women.com/author/yvonnec/","yvonne costello",0,1,0,10
2017-02-08,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","tracey monaghan",0,1,0,45
2017-03-08,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,4,0,2.75
2017-02-20,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","pauline sargent",0,1,0,3
2017-02-22,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","laurie segall wiki",0,1,0,50
2017-03-07,"http://digi-women.com/team-member/jennie-brennan-virtual-office-worx/","virtual office worx",0,1,0,6
2017-03-13,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach nasdaq",0,2,0,35
2016-12-28,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","icostume",0,2,0,8
2017-03-01,"http://digi-women.com/team-member/jessica-maybury-elucidate/","jessica maybury",0,1,0,1
2017-03-12,"http://digi-women.com/startup-weekend-21-23-nov-2014/","logo startup weekend",0,1,0,1
2017-01-03,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","carousel format facebook help",0,1,0,122
2017-02-27,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,3,0,2.33333333333333
2017-02-27,"http://digi-women.com/dublin-business-school-digiwomen-society/","business school dublin",0,1,0,46
2017-01-04,"http://digi-women.com/tag/pub-summit/","pub summit",0,1,0,9
2017-03-08,"http://digi-women.com/embrace-your-feminine-side-why-being-sensitive-is-good-for-business/","good things about being sensitive",0,1,0,113
2017-02-26,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs business school",0,1,0,30
2017-02-10,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs castle house",0,1,0,22
2016-12-15,"http://digi-women.com/startup-weekend-21-23-nov-2014/","logo startup weekend",0,1,0,1
2016-12-13,"http://digi-women.com/making-ireland-click-pauline-sargent/","pauline sargent",0,1,0,14
2016-12-27,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,4,0,1.25
2017-03-04,"http://digi-women.com/digiwomen-talk-time-at-the-wearehere-unconference/","wewerehere",0,1,0,29
2017-03-09,"http://digi-women.com/team-member/liz-lennon-site-design-in-one-day/","liz lennon",0,1,0,4
2017-01-12,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,4,0,43
2017-02-04,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,2,0,35
2017-03-13,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,3,0,6.66666666666667
2016-12-28,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs castle house",0,1,0,11
2017-03-04,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,1,0,4
2017-03-08,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","orla facebook",0,1,0,32
2017-03-09,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","seema mody instagram",0,1,0,35
2017-01-23,"http://digi-women.com/team-member/orla-b-creative/","orla b",0,1,0,10
2016-12-30,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","swipe summit",0,1,0,14
2017-01-16,"http://digi-women.com/dublin-business-school-careers-fair-2016/","digi career",0,1,0,26
2017-01-18,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,3,0,5.33333333333333
2017-01-17,"http://digi-women.com/team-member/liz-lennon-site-design-in-one-day/","liz lennon",0,1,0,4
2017-01-16,"http://digi-women.com/be-better-at-facebook-for-business/","digi facebook",0,1,0,18
2017-02-10,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,1,0,1
2017-03-12,"http://digi-women.com/women-technology-groups-ireland-meet/","wits ireland",0,1,0,29
2017-02-12,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","alexandra suich husband",0,1,0,20
2017-01-27,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,3,0,3
2017-01-11,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","caroline hyde instagram",0,1,0,50
2017-02-05,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach",0,1,0,48
2017-03-04,"http://digi-women.com/about-digiwomen/","digi meaning",0,1,0,38
2017-01-29,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs castle house",0,1,0,11
2016-12-27,"http://digi-women.com/","facebook digi",0,1,0,6
2017-02-17,"http://digi-women.com/digiwomen-talk-time-at-the-wearehere-unconference/","wewerehere",0,1,0,31
2017-02-22,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","digital hub development agency",0,1,0,28
2017-02-12,"http://digi-women.com/","digi website",0,1,0,44
2017-01-26,"http://digi-women.com/author/yvonnec/","yvonne costello facebook",0,1,0,7
2016-12-29,"http://digi-women.com/author/admin/","pauline sargent",0,1,0,8
2017-03-12,"http://digi-women.com/","facebook",0,1,0,12
2017-02-13,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs dublin",0,1,0,38
2017-03-11,"http://digi-women.com/","digi facebook",0,1,0,8
2017-01-15,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,2,0,4
2016-12-25,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van zyl",0,1,0,8
2016-12-28,"http://digi-women.com/team-member/orla-b-creative/","orla",0,1,0,9
2017-03-03,"http://digi-women.com/digiwomen-talk-time-at-the-wearehere-unconference/","wewerehere",0,1,0,28
2017-01-23,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van zyl",0,1,0,5
2016-12-21,"http://digi-women.com/startup-dublin-is-stronger-together/","dublin startup commissioner",0,1,0,35
2017-01-03,"http://digi-women.com/author/yvonnec/","yvonne costello facebook",0,1,0,8
2017-01-05,"http://digi-women.com/team-member/gina-bowes/","gina bowes",0,1,0,2
2017-01-12,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin bussines school",0,1,0,39
2017-03-09,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,2,0,36.5
2017-02-04,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","game of thrones costumes for women",0,1,0,27
2017-03-04,"http://digi-women.com/events/2017/02/women-data-science-wids-2017-rutgers-university/","rutgers data science",0,1,0,31
2017-03-03,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","sarah robb o'hagan wiki",0,1,0,43
2017-02-18,"http://digi-women.com/two-females-15-males-gender-balance-failure/","female digital marketing speakers",0,1,0,26
2016-12-22,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","female technology speaker",0,1,0,68
2016-12-13,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs students",0,1,0,38
2017-01-16,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business scholl",0,3,0,39
2016-12-16,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","female technology speaker",0,1,0,88
2017-02-11,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,1,0,3
2017-02-07,"http://digi-women.com/team-member/linda-farrelly/","linda farrelly",0,1,0,2
2017-01-30,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach nasdaq",0,2,0,44
2017-02-21,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,1,0,8
2017-02-14,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,1,0,3
2017-01-13,"http://digi-women.com/team-member/joan-mulvihill-ailbhe-lee-iia/","ailbhe lee",0,2,0,10
2017-02-15,"http://digi-women.com/be-better-at-facebook-for-business/","digi business",0,1,0,45
2017-02-27,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs castle house",0,1,0,11
2017-01-14,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,3,0,3.33333333333333
2016-12-14,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school email",0,1,0,35
2017-01-22,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","warren van zyl",0,2,0,43
2017-02-01,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","ohsnap sweden",0,1,0,3
2017-01-18,"http://digi-women.com/be-better-at-twitter/","twitter digi",0,1,0,29
2017-02-05,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,2,0,1.5
2017-03-13,"http://digi-women.com/be-better-at-twitter/","digi twitter",0,1,0,38
2017-03-09,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs students",0,3,0,41.6666666666667
2017-02-18,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,2,0,1.5
2017-03-10,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van zyl",0,4,0,5.5
2017-01-09,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,3,0,2.33333333333333
2017-01-28,"http://digi-women.com/embrace-your-feminine-side-why-being-sensitive-is-good-for-business/","melissa doran",0,1,0,7
2017-02-16,"http://digi-women.com/","digi ireland",0,1,0,10
2017-03-08,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","pauline sargent",0,1,0,7
2017-01-01,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,1,0,36
2017-02-20,"http://digi-women.com/wearehere-unfail-unconference/","unfail",0,1,0,11
2017-01-11,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","oh snap sweden",0,1,0,2
2017-02-05,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","""leave a reply"" ~swipe",0,2,0,208
2017-02-21,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,2,0,3.5
2017-03-04,"http://digi-women.com/dublin-business-school-digiwomen-society/","dublin business school",0,5,0,40.2
2016-12-21,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,2,0,1.5
2017-02-19,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,2,0,35
2016-12-16,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,1,0,46
2017-02-01,"http://digi-women.com/team-member/liz-lennon-site-design-in-one-day/","liz lennon",0,1,0,3
2016-12-26,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,2,0,6
2016-12-30,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,1,0,6
2017-02-18,"http://digi-women.com/be-better-at-facebook-for-business/","digi facebook",0,2,0,16.5
2017-02-03,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,2,0,2.5
2017-01-23,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,3,0,2
2017-01-17,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin busines school",0,1,0,41
2017-03-05,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,1,0,1
2017-01-30,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,2,0,3.5
2017-03-13,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,5,0,2.6
2017-02-09,"http://digi-women.com/koffee-klatsch-something-new-in-dublin/","koffee",0,1,0,234
2016-12-27,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","icostume",0,3,0,9
2017-01-10,"http://digi-women.com/two-females-15-males-gender-balance-failure/","female digital marketing speakers",0,1,0,44
2016-12-21,"http://digi-women.com/team-member/aisling-foley-marketing-2/","aisling foley",0,1,0,2
2017-03-11,"http://digi-women.com/tell-unesco-about-your-technology-usage/","unesco about",0,1,0,18
2017-02-23,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van zyl",0,1,0,5
2017-01-31,"http://digi-women.com/","digi facebook",0,4,0,15
2017-02-20,"http://digi-women.com/zen-hen-by-clare-mulvany/","zen hen",0,2,0,7
2017-02-24,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","alexandra suich husband",0,1,0,20
2017-01-15,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school open day",0,1,0,28
2017-03-01,"http://digi-women.com/","digi woman",0,1,0,2
2017-03-02,"http://digi-women.com/","female meetup groups",0,1,0,205
2017-03-04,"http://digi-women.com/","women in tech ireland",0,1,0,10
2017-01-09,"http://digi-women.com/team-member/liz-lennon-site-design-in-one-day/","liz lennon",0,2,0,2.5
2017-02-18,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,5,0,2.8
2017-01-22,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,2,0,8
2017-01-17,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van zyl",0,1,0,8
2017-02-10,"http://digi-women.com/ndrc-female-founders/","tara van zyl",0,1,0,4
